No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000843	20061228225223	2006.12.28	22:52:23.10	41.1600	43.5700	002.0	4.0	4.0	0.0		0.0	0.0	Ke	KAKAC-ARPACAY (KARS) [North East  20.3 km]
000844	20061219191537	2006.12.19	19:15:37.00	40.4000	28.3100	011.0	4.3	0.0	4.3	4.2	0.0	0.0	Ke	KURSUNLU-KARACABEY (BURSA) [East 2.7 km]
000845	20061121091410	2006.11.21	09:14:10.85	40.8460	31.2983	003.6	3.7	3.7	0.0		0.0	0.0	Ke	ASAR- (DUZCE) [South East  3.7 km]
000846	20061118102910	2006.11.18	10:29:10.85	41.0317	33.7043	005.0	3.5	3.4	3.5		0.0	0.0	Ke	MULAYIM YENICE-ILGAZ (ÇANKIRI) [North West  1.1 km]
000847	20061117072458	2006.11.17	07:24:58.50	40.8315	33.5617	004.8	3.5	3.5	0.0		0.0	0.0	Ke	ERICEK-ILGAZ (ÇANKIRI) [North East  0.6 km]
000848	20061112023632	2006.11.12	02:36:32.20	40.1418	32.6973	006.8	4.4	4.3	4.4	4.4	0.0	0.0	Ke	GUVENC-KAZAN (ANKARA) [South West  2.3 km]
000849	20061028152826	2006.10.28	15:28:26.47	40.6400	29.2250	007.7	3.5	3.4	3.5		0.0	0.0	Ke	SAMANLI- (YALOVA) [North East  0.5 km]
000850	20061025115603	2006.10.25	11:56:03.75	40.4455	29.0008	013.0	3.9	0.0	3.9		0.0	0.0	Ke	KAPAKLI-ARMUTLU (YALOVA) [South East  3.3 km]
000851	20061025005655	2006.10.25	00:56:55.45	40.3997	28.9970	007.8	3.6	0.0	3.6		0.0	0.0	Ke	GEMLIK KÖRFEZI (MARMARA DENIZI)
000852	20061024140020	2006.10.24	14:00:20.90	40.4162	28.9878	012.5	5.2	0.0	5.2		0.0	4.6	Ke	GEMLIK KÖRFEZI (MARMARA DENIZI)
000853	20061020181524	2006.10.20	18:15:24.19	40.2617	27.9850	010.9	5.2	0.0	5.2		0.0	0.0	Ke	YENISIGIRCI-BANDIRMA (BALIKESIR) [West 2.4 km]
000854	20061012181232	2006.10.12	18:12:32.17	40.4237	28.3507	010.8	3.5	3.5	0.0		0.0	0.0	Ke	BAYRAMDERE-KARACABEY (BURSA) [North West  5.3 km]
000855	20061004180952	2006.10.04	18:09:52.55	41.1590	34.4163	002.6	3.6	3.6	0.0		0.0	0.0	Ke	DEREKOY-KARGI (ÇORUM) [North East  1.7 km]
000856	20060707012110	2006.07.07	01:21:10.39	40.7415	32.9955	004.0	3.6	3.6	0.0		0.0	0.0	Ke	GUZELYURT-CERKES (ÇANKIRI) [North West  2.3 km]
000857	20060629234709	2006.06.29	23:47:09.07	40.4847	35.8467	012.3	3.6	3.6	0.0		0.0	0.0	Ke	KIZOGLU- (AMASYA) [West 1.7 km]
000858	20060629065552	2006.06.29	06:55:52.72	40.4775	35.8043	005.7	3.5	3.5	0.0		0.0	0.0	Ke	AKYAZI- (AMASYA) [North East  4.3 km]
000859	20060519193338	2006.05.19	19:33:38.07	40.6848	34.8945	009.2	3.8	3.8	0.0		0.0	0.0	Ke	SOGUKSU- (ÇORUM) [North East  1.4 km]
000860	20060511011811	2006.05.11	01:18:11.02	40.1847	36.9128	007.0	3.5	3.5	0.0		0.0	0.0	Ke	YUSUFOGLAN-YILDIZELI (SIVAS) [North East  4.1 km]
000861	20060420141019	2006.04.20	14:10:19.70	41.6900	32.4700	008.0	4.1	4.0	0.0		0.0	4.1	Ke	KOCAKOY-AMASRA (BARTIN) [South West  0.7 km]
000862	20060405215545	2006.04.05	21:55:45.98	40.0877	38.7415	014.6	3.5	3.5	0.0		0.0	0.0	Ke	ARSLANCA-GOLOVA (SIVAS) [North West  3.3 km]
000863	20060328130700	2006.03.28	13:07:00.61	40.5637	28.1263	009.1	3.5	3.5	0.0		0.0	0.0	Ke	ERDEK AÇIKLARI-BALIKESIR (MARMARA DENIZI)
000864	20060304005434	2006.03.04	00:54:34.42	40.6097	34.7342	011.5	3.5	3.5	0.0		0.0	0.0	Ke	DUTCAKALLI- (ÇORUM) [North West  1.9 km]
000865	20060212084859	2006.02.12	08:48:59.59	40.6182	27.6558	016.4	3.8	3.8	3.8		0.0	0.0	Ke	TOPAGAC-MARMARA (BALIKESIR) [North West  1.5 km]
000866	20060210185850	2006.02.10	18:58:50.50	40.7333	30.6145	008.3	3.5	3.4	3.5		0.0	0.0	Ke	TOPAGAC-AKYAZI (SAKARYA) [North West  1.2 km]
000867	20060208052425	2006.02.08	05:24:25.71	40.6988	30.3555	009.6	3.6	3.6	0.0		0.0	0.0	Ke	YUKARIKIRAZCA-ARIFIYE (SAKARYA) [North West  1.7 km]
000868	20060208040741	2006.02.08	04:07:41.42	40.7108	30.3648	008.7	4.6	0.0	4.5		0.0	4.6	Ke	ARIFIYE (SAKARYA) [South East  0.4 km]
000869	20051228021121	2005.12.28	02:11:21.75	40.9748	33.2908	006.4	4.4	4.2	4.2		0.0	4.4	Ke	BOGAZKAYA-BAYRAMOREN (ÇANKIRI) [South East  1.7 km]
000870	20051216040228	2005.12.16	04:02:28.30	41.3600	43.7500	005.0	4.2	4.0	4.1		0.0	4.2	Ke	GÜRCISTAN
000871	20051209210717	2005.12.09	21:07:17.05	40.2873	27.3002	016.3	3.9	3.9	3.9		0.0	0.0	Ke	GUMUSCAY-BIGA (ÇANAKKALE) [North East  1.9 km]
000872	20051113083209	2005.11.13	08:32:09.78	41.1692	44.2815	009.1	3.8	0.0	3.8		0.0	0.0	Ke	AZERBAYCAN
000873	20051104201208	2005.11.04	20:12:08.79	40.6790	27.3030	013.0	4.1	4.0	4.1		0.0	0.0	Ke	HOSKOY-SARKOY (TEKIRDAG) [South West  4.0 km]
000874	20051023055418	2005.10.23	05:54:18.30	40.0300	37.5800	005.0	4.3	4.2	4.3		0.0	0.0	Ke	ILICA-ZARA (SIVAS) [North 5.4 km]
000875	20051004052345	2005.10.04	05:23:45.19	41.2345	32.1333	007.6	3.5	3.5	0.0		0.0	0.0	Ke	KALE-YENICE (KARABÜK) [North West  4.6 km]
000876	20051004050224	2005.10.04	05:02:24.83	41.2512	32.1237	005.0	3.5	3.5	0.0		0.0	0.0	Ke	OSMANBEYLER-DEVREK (ZONGULDAK) [South East  3.2 km]
000877	20051004032055	2005.10.04	03:20:55.94	41.2168	32.1112	004.4	3.8	3.8	3.8		0.0	0.0	Ke	ALPARSLAN-DEVREK (ZONGULDAK) [South East  5.1 km]
000878	20050927042632	2005.09.27	04:26:32.56	41.3302	44.0340	008.7	3.5	0.0	3.5	3.5	0.0	0.0	Ke	GÜRCISTAN
000879	20050924013717	2005.09.24	01:37:17.50	40.3600	37.3800	007.0	4.0	4.0	0.0		0.0	4.0	Ke	BOSTANKOLU-RESADIYE (TOKAT) [South East  1.5 km]
000880	20050904050858	2005.09.04	05:08:58.47	40.5702	33.0217	007.5	4.0	4.0	4.0		0.0	0.0	Ke	ORTABAYINDIR-ORTA (ÇANKIRI) [East 3.1 km]
000881	20050904043306	2005.09.04	04:33:06.38	40.7845	38.3273	015.7	3.5	3.5	0.0		0.0	0.0	Ke	CALDAG- (GIRESUN) [North East  1.3 km]
000882	20050902140617	2005.09.02	14:06:17.41	40.0347	42.0810	005.0	3.6	3.6	0.0		0.0	0.0	Ke	CAMURLU-HORASAN (ERZURUM) [North 3.2 km]
000883	20050901124216	2005.09.01	12:42:16.54	40.8985	31.6140	007.2	3.5	3.5	0.0		0.0	0.0	Ke	YOGUNPELIT-YIGILCA (DUZCE) [South 7.5 km]
000884	20050829223348	2005.08.29	22:33:48.31	40.5248	36.8268	005.0	4.2	4.2	4.2		0.0	0.0	Ke	MERCIMEKDUZU-NIKSAR (TOKAT) [North West  0.2 km]
000885	20050820060947	2005.08.20	06:09:47.85	40.7608	27.4252	012.6	3.5	3.5	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
000886	20050809194822	2005.08.09	19:48:22.61	40.5410	32.9835	005.4	3.8	3.8	0.0		0.0	0.0	Ke	TUTMACBAYINDIR-ORTA (ÇANKIRI) [South East  1.7 km]
000887	20050731211847	2005.07.31	21:18:47.63	40.0203	39.8630	016.0	3.5	3.5	0.0		0.0	0.0	Ke	BESPINAR-DEMIROZU (BAYBURT) [South East  2.0 km]
000888	20050719200917	2005.07.19	20:09:17.78	40.4182	37.3920	005.4	3.5	3.5	0.0		0.0	0.0	Ke	AKDOGMUS-RESADIYE (TOKAT) [South West  1.3 km]
000889	20050714123223	2005.07.14	12:32:23.15	40.0332	37.2348	007.1	3.7	3.7	0.0		0.0	0.0	Ke	BEYDILI-HAFIK (SIVAS) [South West  1.9 km]
000890	20050710072841	2005.07.10	07:28:41.53	40.7405	31.7057	005.0	3.5	3.5	0.0		0.0	0.0	Ke	AHMETLER- (BOLU) [South 1.8 km]
000891	20050710070827	2005.07.10	07:08:27.19	40.7730	31.7135	005.0	3.5	3.5	0.0		0.0	0.0	Ke	BAHCEKOY- (BOLU) [North East  0.9 km]
000892	20050707193308	2005.07.07	19:33:08.90	40.4900	37.3600	002.0	4.0	4.0	4.0		0.0	0.0	Ke	TASLICA-RESADIYE (TOKAT) [South East  2.5 km]
000893	20050707190507	2005.07.07	19:05:07.40	40.4100	37.4000	010.0	4.0	4.0	4.0		0.0	0.0	Ke	CAMBALI-RESADIYE (TOKAT) [North West  0.9 km]
000894	20050706232612	2005.07.06	23:26:12.94	40.7503	27.4198	015.9	3.5	3.5	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
000895	20050627025815	2005.06.27	02:58:15.97	40.6928	27.3873	011.9	3.6	3.5	3.6		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
000896	20050625160448	2005.06.25	16:04:48.92	40.7580	42.7328	012.3	3.5	0.0	3.5		0.0	0.0	Ke	KUYTUCA-GOLE (ARDAHAN) [South West  2.0 km]
000897	20050624233323	2005.06.24	23:33:23.97	40.6315	34.9080	009.2	3.5	3.5	0.0		0.0	0.0	Ke	BEYDILI- (ÇORUM) [North East  2.1 km]
000898	20050618191459	2005.06.18	19:14:59.56	40.0500	35.9060	005.0	3.5	3.5	0.0		0.0	0.0	Ke	OVACIK-KADISEHRI (YOZGAT) [North West  0.6 km]
000899	20050607205805	2005.06.07	20:58:05.44	40.0887	42.1463	016.2	3.6	3.6	0.0		0.0	0.0	Ke	DEGIRMENLER-HORASAN (ERZURUM) [North East  2.6 km]
000900	20050603015157	2005.06.03	01:51:57.30	40.4040	26.1175	012.2	3.6	3.6	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000901	20050601082920	2005.06.01	08:29:20.56	40.1350	40.9285	018.1	3.7	3.7	0.0		0.0	0.0	Ke	CIKRIKLI-AZIZIYE (ERZURUM) [South West  3.0 km]
000902	20050518011325	2005.05.18	01:13:25.00	41.5200	39.3800	030.0	4.2	4.1	0.0		0.0	4.2	Ke	TRABZON AÇIKLARI (KARADENIZ)
000903	20050516124940	2005.05.16	12:49:40.23	40.6742	34.8102	007.2	3.8	0.0	3.8		0.0	0.0	Ke	CATAK- (ÇORUM) [South West  2.5 km]
000904	20050513195952	2005.05.13	19:59:52.46	40.8205	30.9657	005.3	3.6	3.6	0.0		0.0	0.0	Ke	YILDIZTEPE-GUMUSOVA (DUZCE) [North East  1.3 km]
000905	20050512092540	2005.05.12	09:25:40.53	40.3488	37.3393	009.6	4.9	0.0	4.9		0.0	4.9	Ke	BOSTANKOLU-RESADIYE (TOKAT) [South West  2.6 km]
000906	20050512085959	2005.05.12	08:59:59.58	40.3673	37.3662	005.0	4.7	0.0	4.7		0.0	4.6	Ke	BOSTANKOLU-RESADIYE (TOKAT) [North East  0.5 km]
000907	20050506022227	2005.05.06	02:22:27.33	41.0505	42.9097	005.0	3.8	3.8	0.0		0.0	0.0	Ke	CAGLAYIK- (ARDAHAN) [North West  2.0 km]
000908	20050430000932	2005.04.30	00:09:32.03	40.6858	34.8905	014.6	3.6	3.6	0.0		0.0	0.0	Ke	SOGUKSU- (ÇORUM) [North East  1.1 km]
000909	20050429222805	2005.04.29	22:28:05.50	40.6600	34.7900	009.0	4.8	0.0	4.8		0.0	0.0	Ke	KIZILPINAR- (ÇORUM) [South East  2.6 km]
000910	20050327152558	2005.03.27	15:25:58.38	40.4280	26.0512	015.9	3.8	3.6	3.8		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000911	20050327093217	2005.03.27	09:32:17.43	40.7378	27.4083	011.9	3.7	0.0	3.7		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
000912	20050304040606	2005.03.04	04:06:06.53	41.0277	35.6983	010.9	3.5	3.5	0.0		0.0	0.0	Ke	KUSKONAGI-HAVZA (SAMSUN) [North East  0.2 km]
000913	20050214180027	2005.02.14	18:00:27.74	40.1977	41.9767	006.1	3.6	3.6	3.6		0.0	0.0	Ke	KIZLARKALE-HORASAN (ERZURUM) [North West  5.2 km]
000914	20050210000433	2005.02.10	00:04:33.28	40.0708	41.9758	005.7	3.5	3.5	0.0		0.0	0.0	Ke	GUZELYAYLA-HORASAN (ERZURUM) [North 1.2 km]
000915	20050208070939	2005.02.08	07:09:39.00	41.1880	32.1483	003.7	3.9	3.7	3.9		0.0	0.0	Ke	KALE-YENICE (KARABÜK) [South West  3.8 km]
000916	20050120192011	2005.01.20	19:20:11.79	40.2188	41.5270	005.0	3.7	3.7	0.0		0.0	0.0	Ke	YUMAKLI-TORTUM (ERZURUM) [South West  1.2 km]
000917	20050116095753	2005.01.16	09:57:53.37	40.6090	27.7235	019.7	3.7	3.7	0.0		0.0	0.0	Ke	ASMALI-MARMARA (BALIKESIR) [South East  1.8 km]
000918	20050113195619	2005.01.13	19:56:19.11	40.2005	41.4605	005.0	3.6	3.6	0.0		0.0	0.0	Ke	GUZELYAYLA-YAKUTIYE (ERZURUM) [South West  1.2 km]
000919	20050109142701	2005.01.09	14:27:01.62	40.1940	41.6127	005.0	3.5	3.5	0.0		0.0	0.0	Ke	HAMIDIYE-TORTUM (ERZURUM) [South West  3.4 km]
000920	20041229222219	2004.12.29	22:22:19.80	40.3800	32.9300	0010	4.4	4.4	4.4	4.4	0.0	0.0	Ke	YAYLAK-CUBUK (ANKARA) [South 1.5 km]
000921	20041228061929	2004.12.28	06:19:29.50	41.1300	34.4200	0001	3.9	3.9	0.0		0.0	0.0	Ke	CAKIRLAR-KARGI (ÇORUM) [West 0.5 km]
000922	20041220133156	2004.12.20	13:31:56.30	40.6600	27.4900	0017	3.6	3.6	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
000923	20041217045526	2004.12.17	04:55:26.90	40.5700	43.4700	0031	3.5	3.5	0.0		0.0	0.0	Ke	ESMEYAZI- (KARS) [East 2.0 km]
000924	20041215042717	2004.12.15	04:27:17.80	40.7500	27.5800	0014	3.8	3.8	0.0		0.0	0.0	Ke	MARMARA DENIZI
000925	20041214100315	2004.12.14	10:03:15.80	40.2400	34.3600	0009	3.9	3.9	0.0		0.0	0.0	Ke	MAHMATLI-SUNGURLU (ÇORUM) [South East  0.9 km]
000926	20041212005316	2004.12.12	00:53:16.50	40.5700	32.9300	0010	4.2	4.2	4.2		0.0	4.0	Ke	KAYIOREN-ORTA (ÇANKIRI) [South West  2.2 km]
000927	20041127133254	2004.11.27	13:32:54.70	40.4700	32.7600	0006	3.5	3.5	0.0		0.0	0.0	Ke	BAYIRKOY-KIZILCAHAMAM (ANKARA) [East 2.1 km]
000928	20041113112728	2004.11.13	11:27:28.60	40.5400	36.3900	0004	3.5	3.5	0.0		0.0	0.0	Ke	CERKEZFINDICAK-ERBAA (TOKAT) [South East  2.1 km]
000929	20041102160312	2004.11.02	16:03:12.20	40.3900	37.8100	0005	3.6	3.6	0.0		0.0	0.0	Ke	GUNEYCE-MESUDIYE (ORDU) [South East  2.6 km]
000930	20041025181918	2004.10.25	18:19:18.80	41.1000	39.3800	0005	3.6	3.6	0.0		0.0	0.0	Ke	CARSIBASI (TRABZON) [North 2.0 km]
000931	20041013152258	2004.10.13	15:22:58.50	40.5500	35.3900	0005	3.6	3.6	0.0		0.0	0.0	Ke	KOSEEYUP-MECITOZU (ÇORUM) [South East  3.5 km]
000932	20041011012511	2004.10.11	01:25:11.20	40.4300	28.9400	0010	3.7	3.7	0.0		0.0	0.0	Ke	GEMLIK KÖRFEZI (MARMARA DENIZI)
000933	20040929154207	2004.09.29	15:42:07.70	40.7900	29.0200	0013	4.0	4.0	4.0		0.0	0.0	Ke	ÇINARCIK AÇIKLARI-YALOVA (MARMARA DENIZI)
000934	20040913014836	2004.09.13	01:48:36.90	40.7900	30.9900	0005	3.9	3.7	3.9		0.0	0.0	Ke	GOLYAKA (DUZCE) [North West  1.6 km]
000935	20040910193714	2004.09.10	19:37:14.90	40.7200	33.0200	0007	3.5	3.5	0.0		0.0	0.0	Ke	GUZELYURT-CERKES (ÇANKIRI) [South 1.2 km]
000936	20040813151344	2004.08.13	15:13:44.30	40.8300	26.4300	0010	4.2	4.0	4.2		0.0	0.0	Ke	ALICO PEHLIVAN-IPSALA (EDIRNE) [South West  1.5 km]
000937	20040806002026	2004.08.06	00:20:26.90	40.5600	36.5900	0005	3.6	3.6	0.0		0.0	0.0	Ke	CANBOLAT-ERBAA (TOKAT) [North West  1.9 km]
000938	20040718130358	2004.07.18	13:03:58.90	41.0600	33.4300	0011	4.3	4.3	4.3		0.0	4.1	Ke	OKLUK-ARAC (KASTAMONU) [North East  1.7 km]
000939	20040711204427	2004.07.11	20:44:27.50	40.5500	27.2000	0016	3.5	3.5	0.0		0.0	0.0	Ke	MARMARA DENIZI
000940	20040702075558	2004.07.02	07:55:58.10	41.2600	32.1300	0002	3.7	0.0	3.7		0.0	0.0	Ke	OSMANBEYLER-DEVREK (ZONGULDAK) [East 3.5 km]
000941	20040701150914	2004.07.01	15:09:14.60	40.9200	26.1700	0010	3.9	3.9	3.9		0.0	0.0	Ke	YENIKARPUZLU-IPSALA (EDIRNE) [North West  14.3 km]
000942	20040701150619	2004.07.01	15:06:19.50	40.8600	26.1400	0010	3.5	3.5	0.0		0.0	0.0	Ke	YENIKARPUZLU-IPSALA (EDIRNE) [North West  13.3 km]
000943	20040701104959	2004.07.01	10:49:59.80	40.8800	26.0400	0005	3.9	3.8	3.9		0.0	0.0	Ke	ENEZ (EDIRNE) [North West  17.6 km]
000944	20040630232030	2004.06.30	23:20:30.00	40.9000	26.0300	0007	3.5	3.5	0.0		0.0	0.0	Ke	ENEZ (EDIRNE) [North West  20.0 km]
000945	20040630200833	2004.06.30	20:08:33.10	40.9000	26.1000	0006	3.6	3.6	0.0		0.0	0.0	Ke	YENIKARPUZLU-IPSALA (EDIRNE) [North West  18.0 km]
000946	20040628104248	2004.06.28	10:42:48.90	40.9000	26.1400	0010	3.5	3.5	0.0		0.0	0.0	Ke	YENIKARPUZLU-IPSALA (EDIRNE) [North West  15.0 km]
000947	20040628102413	2004.06.28	10:24:13.70	40.9200	26.1600	0006	3.6	3.6	0.0		0.0	0.0	Ke	YENIKARPUZLU-IPSALA (EDIRNE) [North West  14.9 km]
000948	20040627223717	2004.06.27	22:37:17.30	40.9200	26.0900	0005	3.6	3.6	0.0		0.0	0.0	Ke	YENIKARPUZLU-IPSALA (EDIRNE) [North West  19.8 km]
000949	20040627153147	2004.06.27	15:31:47.50	40.9000	26.0800	0007	4.5	4.3	4.5	4.3	0.0	0.0	Ke	ENEZ (EDIRNE) [North 19.5 km]
000950	20040620102835	2004.06.20	10:28:35.60	40.4000	42.2700	0001	3.8	3.8	0.0		0.0	0.0	Ke	ESENYURT-SENKAYA (ERZURUM) [South 1.9 km]
000951	20040617124849	2004.06.17	12:48:49.10	40.4900	26.1100	0014	3.6	3.6	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000952	20040613043957	2004.06.13	04:39:57.90	40.1700	42.1500	0006	3.5	3.5	0.0		0.0	0.0	Ke	HACIAHMET-HORASAN (ERZURUM) [South East  1.1 km]
000953	20040610085858	2004.06.10	08:58:58.10	41.0200	33.4300	0005	3.8	3.8	0.0		0.0	0.0	Ke	CATAK-ILGAZ (ÇANKIRI) [North West  0.8 km]
000954	20040609101215	2004.06.09	10:12:15.60	40.2300	42.0600	0012	3.6	3.6	0.0		0.0	0.0	Ke	ASAGI CAMLIKALE-HORASAN (ERZURUM) [South West  2.5 km]
000955	20040531225008	2004.05.31	22:50:08.30	40.5100	30.6000	0007	4.0	3.9	4.0		0.0	0.0	Ke	HANYATAK-AKYAZI (SAKARYA) [South West  4.6 km]
000956	20040525054048	2004.05.25	05:40:48.70	40.4400	29.1300	0007	3.7	3.7	0.0		0.0	0.0	Ke	GEMLIK (BURSA) [North West  2.3 km]
000957	20040524142351	2004.05.24	14:23:51.90	40.6200	33.0600	0007	3.5	3.5	0.0		0.0	0.0	Ke	YUVA-ORTA (ÇANKIRI) [East 1.7 km]
000958	20040520035515	2004.05.20	03:55:15.90	40.1100	38.6400	0005	3.5	3.5	0.0		0.0	0.0	Ke	YUSUFELI-CAMOLUK (GIRESUN) [South West  1.9 km]
000959	20040516033048	2004.05.16	03:30:48.70	40.7000	29.3300	0010	4.3	4.3	4.3		0.0	0.0	Ke	IZMIT KÖRFEZI (MARMARA DENIZI)
000960	20040509222811	2004.05.09	22:28:11.80	40.3200	41.4800	0004	3.6	3.6	0.0		0.0	0.0	Ke	TORTUMKALE-TORTUM (ERZURUM) [South East  2.1 km]
000961	20040507032014	2004.05.07	03:20:14.30	40.5500	35.7800	0010	3.9	3.9	3.9		0.0	0.0	Ke	DADI- (AMASYA) [North 0.4 km]
000962	20040423134920	2004.04.23	13:49:20.70	40.2600	41.3600	0010	3.5	3.5	0.0		0.0	0.0	Ke	KAZANDERE-TORTUM (ERZURUM) [North West  0.6 km]
000963	20040419152716	2004.04.19	15:27:16.50	40.6100	27.7000	0016	4.1	4.0	4.1		0.0	0.0	Ke	ASMALI-MARMARA (BALIKESIR) [South West  1.1 km]
000964	20040417214742	2004.04.17	21:47:42.00	41.6700	33.4100	0009	3.5	3.5	0.0		0.0	0.0	Ke	SAMANCI-AZDAVAY (KASTAMONU) [South 0.6 km]
000965	20040413214722	2004.04.13	21:47:22.60	40.7500	31.6400	0010	4.6	0.0	4.6		0.0	0.0	Ke	YENIKOY- (BOLU) [South 2.6 km]
000966	20040408032535	2004.04.08	03:25:35.10	41.0800	33.7500	0010	3.6	3.5	3.6		0.0	0.0	Ke	BOSTAN- (KASTAMONU) [South West  3.1 km]
000967	20040326235957	2004.03.26	23:59:57.60	40.8700	31.0500	0010	3.9	3.9	0.0		0.0	0.0	Ke	SOGUTLU-CILIMLI (DUZCE) [South West  1.6 km]
000968	20040224152514	2004.02.24	15:25:14.10	40.3800	33.4300	0006	3.5	3.5	0.0		0.0	0.0	Ke	HANCILI-KALECIK (ANKARA) [East 1.2 km]
000969	20040215165716	2004.02.15	16:57:16.90	40.2800	41.0200	0010	3.7	3.7	0.0		0.0	0.0	Ke	AKSEKI-ISPIR (ERZURUM) [South East  2.1 km]
000970	20040204065609	2004.02.04	06:56:09.60	40.4600	38.8500	0001	3.7	3.7	0.0		0.0	0.0	Ke	BEYLERCE-ALUCRA (GIRESUN) [North 3.6 km]
000971	20040203115019	2004.02.03	11:50:19.40	40.6500	36.5200	0001	4.0	4.0	0.0		0.0	0.0	Ke	KOCAK-ERBAA (TOKAT) [North East  1.6 km]
000972	20040131120918	2004.01.31	12:09:18.80	40.6100	33.0100	0002	3.5	3.5	0.0		0.0	0.0	Ke	DODURGA-ORTA (ÇANKIRI) [North East  1.8 km]
000973	20040129063430	2004.01.29	06:34:30.80	40.8600	27.7800	0013	3.5	3.5	0.0		0.0	0.0	Ke	MARMARA DENIZI
000974	20040128185013	2004.01.28	18:50:13.70	41.2500	32.0900	0010	3.6	3.6	0.0		0.0	0.0	Ke	OSMANBEYLER-DEVREK (ZONGULDAK) [South 1.4 km]
000975	20040109150700	2004.01.09	15:07:00.90	40.6600	32.9600	0010	3.7	3.7	0.0		0.0	0.0	Ke	ELDEN-ORTA (ÇANKIRI) [North East  0.7 km]
000976	20040101005220	2004.01.01	00:52:20.70	40.0400	38.7500	0021	3.5	3.5	0.0		0.0	0.0	Ke	AYDOGDU-GOLOVA (SIVAS) [South East  0.9 km]
000977	20031224033047	2003.12.24	03:30:47.70	40.2900	41.3800	0010	3.8	3.8	0.0		0.0	0.0	Ke	YELLITEPE-TORTUM (ERZURUM) [North West  0.2 km]
000978	20031023215704	2003.10.23	21:57:04.00	40.4800	34.5100	0007	3.6	3.6	0.0		0.0	0.0	Ke	KIZAGILI-UGURLUDAG (ÇORUM) [South East  1.3 km]
000979	20030927193421	2003.09.27	19:34:21.70	40.5400	35.8100	0002	4.2	4.0	4.2		0.0	4.2	Ke	DADI- (AMASYA) [South East  2.6 km]
000980	20030907113708	2003.09.07	11:37:08.80	41.2200	32.1000	0005	3.5	3.5	0.0		0.0	0.0	Ke	ALPARSLAN-DEVREK (ZONGULDAK) [South East  4.2 km]
000981	20030901164309	2003.09.01	16:43:09.10	40.9000	32.4200	0009	3.8	3.8	3.7		0.0	0.0	Ke	KABAARMUT-ESKIPAZAR (KARABÜK) [North East  0.2 km]
000982	20030831220717	2003.08.31	22:07:17.00	40.4700	32.8600	0002	3.8	3.8	0.0		0.0	0.0	Ke	YILDIRIMCATAK-KIZILCAHAMAM (ANKARA) [North West  0.7 km]
000983	20030817141928	2003.08.17	14:19:28.80	40.4300	37.3700	0007	3.5	3.5	0.0		0.0	0.0	Ke	KASPINAR-RESADIYE (TOKAT) [South East  1.4 km]
000984	20030817103223	2003.08.17	10:32:23.30	41.1400	32.0400	0010	3.6	3.6	0.0		0.0	0.0	Ke	AHMETOGLU-DEVREK (ZONGULDAK) [South East  4.9 km]
000985	20030812200538	2003.08.12	20:05:38.40	41.1800	32.1000	0007	3.9	3.9	0.0		0.0	0.0	Ke	AKCASU-DEVREK (ZONGULDAK) [South East  4.9 km]
000986	20030730010104	2003.07.30	01:01:04.70	40.8900	35.9100	0003	3.6	3.6	0.0		0.0	0.0	Ke	BUYUKKIZOGLU-LADIK (SAMSUN) [South West  1.6 km]
000987	20030725072132	2003.07.25	07:21:32.20	40.8900	31.5300	0008	4.3	4.0	4.1		0.0	4.3	Ke	BEKIRLER-YIGILCA (DUZCE) [South 7.3 km]
000988	20030723193705	2003.07.23	19:37:05.80	40.4100	26.1600	0010	3.5	3.5	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000989	20030720044626	2003.07.20	04:46:26.00	40.2800	29.6900	0007	3.7	3.6	3.7		0.0	0.0	Ke	AFSAR-YENISEHIR (BURSA) [South East  1.8 km]
000990	20030718125211	2003.07.18	12:52:11.70	40.4400	26.1200	0010	3.5	3.5	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000991	20030713050948	2003.07.13	05:09:48.60	40.8300	27.4800	0014	4.0	4.0	0.0		0.0	0.0	Ke	KUMBAG- (TEKIRDAG) [South East  5.0 km]
000992	20030706220549	2003.07.06	22:05:49.10	40.3900	26.0400	0010	4.2	4.0	0.0		0.0	4.2	Ke	SAROS KÖRFEZI (EGE DENIZI)
000993	20030706204852	2003.07.06	20:48:52.90	40.4300	26.0100	0011	4.2	4.2	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
